result_id,analysis_id,analysis,analysis_status,method_family,method_id,method,observations,tap_count,collocation,prior_active,noise_percent,metric_group,quantity,metric,region,value,unit,reference,value_type,phase_convention,verification,source,notes
MP-0173,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,rel_L2,far-wake,0.32750394083486484,dimensionless,CFD,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0174,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,amp_ratio,far-wake,0.8113977736232508,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0175,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,corr,far-wake,0.9676859042948462,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0176,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,phase_deg,far-wake,-8.98019266938192,degrees,ideal phase 0 deg (absolute-time convention),raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0177,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,learned_contribution,far-wake,-0.04247349773435416,dimensionless,analytical Karman prior alone,derived_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv; derived/a04_prior_only_metrics.json,"prior-alone rel_L2 minus arm rel_L2; positive means the network improved on the prior. 201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0178,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,rel_L2,far-core,0.3249072452981911,dimensionless,CFD,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0179,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,amp_ratio,far-core,0.8110603267772551,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0180,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,corr,far-core,0.9693862586189862,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0181,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,phase_deg,far-core,-9.195351535111259,degrees,ideal phase 0 deg (absolute-time convention),raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0182,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,learned_contribution,far-core,-0.04297851361435462,dimensionless,analytical Karman prior alone,derived_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv; derived/a04_prior_only_metrics.json,"prior-alone rel_L2 minus arm rel_L2; positive means the network improved on the prior. 201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0183,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,rel_L2,other,9.978337335012958,dimensionless,CFD,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0184,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,amp_ratio,other,10.364851180213302,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0185,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,corr,other,0.47685145370807236,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0186,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,phase_deg,other,26.284745229539226,degrees,ideal phase 0 deg (absolute-time convention),raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0187,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,learned_contribution,other,-9.114663690593268,dimensionless,analytical Karman prior alone,derived_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv; derived/a04_prior_only_metrics.json,"prior-alone rel_L2 minus arm rel_L2; positive means the network improved on the prior. 201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0188,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,rel_L2,whole-domain,0.40752948311166604,dimensionless,CFD,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0189,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,amp_ratio,whole-domain,0.8516581303594639,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0190,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,corr,whole-domain,0.9336156017305978,dimensionless,ideal 1,raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0191,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,phase_deg,whole-domain,-11.331940087529448,degrees,ideal phase 0 deg (absolute-time convention),raw_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0192,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_01pct,Prior-assisted (1% pressure noise),cylinder pressure,32,uniform,True,1.0,v1_mode,v,learned_contribution,whole-domain,0.07093845024124301,dimensionless,analytical Karman prior alone,derived_metric,absolute time; prediction and CFD reference aligned,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv; derived/a04_prior_only_metrics.json,"prior-alone rel_L2 minus arm rel_L2; positive means the network improved on the prior. 201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 5376 L-BFGS evaluations, not a controlled budget."
MP-0193,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_05pct,Prior-assisted (5% pressure noise),cylinder pressure,32,uniform,True,5.0,field,u,rel_L2,near-cylinder,0.06289372593164444,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 12047 L-BFGS evaluations, not a controlled budget."
MP-0194,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_05pct,Prior-assisted (5% pressure noise),cylinder pressure,32,uniform,True,5.0,field,v,rel_L2,near-cylinder,0.09839047491550446,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 12047 L-BFGS evaluations, not a controlled budget."
MP-0195,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_05pct,Prior-assisted (5% pressure noise),cylinder pressure,32,uniform,True,5.0,field,p,rel_L2,near-cylinder,0.017139922827482224,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 12047 L-BFGS evaluations, not a controlled budget."
MP-0196,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_05pct,Prior-assisted (5% pressure noise),cylinder pressure,32,uniform,True,5.0,field,u,rel_L2,near-wake,0.15660448372364044,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 12047 L-BFGS evaluations, not a controlled budget."
MP-0197,A06,Pressure-noise sensitivity,complete_with_effort_and_single_seed_caveat,Hybrid ModalPINN,prior_physics_noise_05pct,Prior-assisted (5% pressure noise),cylinder pressure,32,uniform,True,5.0,field,v,rel_L2,near-wake,0.5128588080406189,dimensionless,CFD,raw_metric,not applicable,verified_primary,modes_experiment/fresh_analysis/derived/a06_pressure_noise_summary.csv,"201-snapshot common-contract evaluation; v1 in the absolute-time convention (a perfect model scores rel_L2 0 and phase 0); optimizer effort 12047 L-BFGS evaluations, not a controlled budget."
